suburb,address,property_type,method,seller,distance,postcode,sale_date,buy_price,bedrooms,bathrooms,carspaces,landsize,year_built,latitude,longitude
Canterbury,3/13 Wattle Valley Rd,u,S,Century,9.0,3126,2016-06-04,830000,2,1,1,110,1960,-37.8264,145.0824
Canterbury,2 McGregor St,h,S,Jellis,9.0,3126,2016-05-07,2375000,4,2,1,653,1910,-37.8292,145.0852
Canterbury,31 Rubens Gr,h,PI,Jellis,9.0,3126,2016-05-07,2900000,5,2,2,795,1910,-37.8181,145.0668
Canterbury,42 Warburton Rd,h,VB,Noel,9.0,3126,2016-05-07,2200000,3,3,2,468,1890,-37.8264,145.0741
Canterbury,5 Margaret St,h,S,Marshall,9.0,3126,2016-11-07,2620000,4,1,1,717,1890,-37.8266,145.0849
Canterbury,5 Dorothea St,h,S,Jellis,9.0,3126,2016-10-08,1305000,2,1,1,342,1945,-37.8326,145.08100000000005
Canterbury,3 Monomeath Pl,h,S,Marshall,9.0,3126,2016-10-08,4350000,4,3,3,788,,-37.8215,145.0731
Canterbury,1b Daphne St,h,S,Fletchers,9.0,3126,2016-09-10,928000,3,2,1,145,1998,-37.8233,145.0769
Canterbury,13 Byron St,h,S,Jellis,9.0,3126,2016-12-10,2930000,5,3,4,645,2005,-37.8317,145.0738
Canterbury,21 Compton St,h,PI,Jellis,9.0,3126,2016-12-10,2950000,4,2,3,812,1927,-37.8323,145.0842
Canterbury,29 Rubens Gr,h,PI,Marshall,9.0,3126,2017-02-11,3800000,4,1,1,858,,-37.8183,145.0667
Canterbury,4/34 Rochester Rd,u,S,Jellis,9.0,3126,2016-11-12,722000,2,1,1,,1965,-37.8205,145.0828
Canterbury,8 Dudley Pde,h,VB,Jellis,9.0,3126,2016-10-15,2350000,5,2,4,838,1910,-37.8252,145.0721
Canterbury,1/8 Faversham Rd,t,S,Jellis,9.0,3126,2016-10-15,1680000,3,2,2,387,,-37.8227,145.0845
Canterbury,21 Marden St,h,PI,Marshall,9.0,3126,2016-10-15,1640000,3,3,2,352,1997,-37.827,145.0737
Canterbury,47 Warburton Rd,h,S,Fletchers,9.0,3126,2016-09-17,1680000,3,2,1,325,1910,-37.826,145.0729
Canterbury,77 Highfield Rd,h,VB,RT,9.0,3126,2017-03-18,3550000,5,4,4,684,2013,-37.832,145.0853
Canterbury,55 Warburton Rd,h,S,Jellis,9.0,3126,2016-06-18,1385000,3,1,1,444,1910,-37.826,145.0734
Canterbury,17 Irilbarra Rd,h,S,Jellis,9.0,3126,2016-11-19,3400000,4,1,4,845,2008,-37.8184,145.0702
Canterbury,2/20 Margaret St,u,SP,Fletchers,9.0,3126,2016-04-23,690500,2,1,1,118,,-37.8257,145.0856
Canterbury,12a View St,h,PI,Marshall,9.0,3126,2016-07-26,1850000,3,2,2,361,1995,-37.8206,145.0785
Canterbury,6/124 Canterbury Rd,u,S,Marshall,9.0,3126,2016-06-27,736000,2,1,2,132,,-37.8234,145.0731
Canterbury,3/34 Faversham Rd,t,S,Jellis,9.0,3126,2016-06-27,1843000,3,2,2,,,-37.8207,145.0854
Canterbury,3/124 Canterbury Rd,u,S,RT,9.0,3126,2016-11-27,685000,2,1,1,122,,-37.8236,145.0729
Canterbury,2A Erica St,h,VB,Jellis,9.0,3126,2016-11-27,1800000,2,1,3,716,,-37.8213,145.079
Canterbury,1/29 Logan St,h,S,Jellis,9.0,3126,2016-11-27,1800000,3,2,2,316,1986,-37.8273,145.0786
Canterbury,35 Myrtle Rd,h,S,RW,9.0,3126,2016-11-27,3145000,4,2,2,796,2012,-37.8266,145.072
Canterbury,8 Avenue Athol,t,S,Fletchers,9.0,3126,2016-05-28,1742000,4,2,2,780,,-37.8206,145.0678
Canterbury,1/27 Maling Rd,t,S,O'Donoghues,9.0,3126,2016-08-28,1420000,4,2,2,278,,-37.8273,145.0752
Canterbury,2/46 Wattle Valley Rd,u,S,Fletchers,9.0,3126,2016-07-30,1016000,2,1,2,,,-37.8291,145.0826
Carlton North,527 Nicholson St,h,VB,Nelson,3.2,3054,2016-09-03,1330000,3,1,1,314,1900,-37.7871,144.9766
Carlton North,593 Canning St,h,S,Nelson,3.2,3054,2017-03-04,1540000,3,1,0,169,,-37.7821,144.9753
Carlton North,112 Newry St,h,S,Nelson,3.2,3054,2017-03-04,1425000,4,3,0,122,1890,-37.7893,144.9696
Carlton North,122 Richardson St,h,S,hockingstuart,3.2,3054,2017-03-04,1725000,2,1,1,210,,-37.7844,144.972
Carlton North,632 Rathdowne St,h,VB,Nelson,3.2,3054,2016-08-06,1280000,3,1,0,203,,-37.7824,144.9733
Carlton North,989 Drummond St,h,SP,Chambers,3.2,3054,2016-05-07,2950000,3,1,2,499,1910,-37.7811,144.9715
Carlton North,700 Rathdowne St,h,S,Woodards,3.2,3054,2016-05-07,2175000,4,1,0,418,1920,-37.7808,144.9736
Carlton North,2/872 Drummond St,t,S,Nelson,3.2,3054,2016-10-08,765000,2,1,1,1031,1970,-37.784,144.9715
Carlton North,1 Fletcher La,h,PI,Nelson,3.2,3054,2016-12-10,800000,2,1,1,73,2009,-37.7852,144.9719
Carlton North,173 MacPherson St,h,S,Nelson,3.2,3054,2016-12-10,1301000,2,1,0,133,,-37.786,144.9704
Carlton North,967 Drummond St,h,S,Ray,3.2,3054,2017-03-11,2718000,4,2,0,538,2015,-37.7816,144.9714
Carlton North,9/823 Rathdowne St,u,S,Nelson,3.2,3054,2017-03-11,468000,1,1,1,861,1970,-37.7851,144.9723
Carlton North,392 Station St,h,S,Kelly,3.2,3054,2016-11-12,2400000,2,2,0,413,1900,-37.7875,144.9759
Carlton North,122 Amess St,h,S,Nelson,3.2,3054,2016-05-14,2210000,3,2,1,190,,-37.7847,144.9741
Carlton North,40 Ogrady St,h,S,Nelson,3.2,3054,2016-10-15,1330000,2,1,0,116,,-37.7904,144.9726
Carlton North,1018 Drummond St,h,S,Nelson,3.2,3054,2016-04-16,2520000,4,2,2,504,1890,-37.7805,144.9721
Carlton North,354 Station St,h,S,Nelson,3.2,3054,2016-04-16,1214000,3,3,1,144,,-37.7885,144.9757
Carlton North,462 Canning St,h,S,Nelson,3.2,3054,2016-07-16,1955000,3,2,1,163,,-37.786,144.9751
Carlton North,26/174 Lee St,u,S,Kelly,3.2,3054,2016-07-16,390000,1,1,1,,1970,-37.7907,144.9691
Carlton North,119 Curtain St,h,S,Nelson,3.2,3054,2017-03-18,885000,1,1,0,93,,-37.7888,144.9698
Carlton North,75 Fenwick St,h,S,Nelson,3.2,3054,2017-03-18,2050000,3,2,0,84,1970,-37.7879,144.9736
Carlton North,16 Fenwick St,h,S,Nelson,3.2,3054,2016-06-18,910000,2,1,1,100,,-37.7879,144.9759
Carlton North,658 Lygon St,h,S,Nelson,3.2,3054,2016-06-18,880000,2,1,0,142,,-37.7911,144.9688
Carlton North,292 Amess St,h,S,Nelson,3.2,3054,2016-05-22,1950000,4,2,2,207,1900,-37.7804,144.9748
Carlton North,167 Richardson St,h,S,Nelson,3.2,3054,2016-08-22,1280000,3,1,1,131,,-37.7846,144.9704
Carlton North,14/1102 Lygon St,u,S,Nelson,3.2,3054,2016-09-24,437000,1,1,1,,1970,-37.7798,144.9707
Carlton North,984 Lygon St,h,VB,Nelson,3.2,3054,2016-09-24,1150000,2,1,2,373,,-37.7828,144.9702
Carlton North,4 Mary St,u,VB,Nelson,3.2,3054,2016-09-24,520000,2,1,1,,1940,-37.7813,144.9773
Carlton North,24/635 Drummond St,u,S,hockingstuart,3.2,3054,2016-06-27,570000,2,1,1,,1975,-37.7902,144.97
Carnegie,1/60 Moonya Rd,u,S,Ray,11.4,3163,2016-09-03,820000,3,1,2,,1989,-37.897,145.0623
Carnegie,1/70 Truganini Rd,t,S,Gary,11.4,3163,2016-09-03,795000,2,2,1,133,2009,-37.8911,145.0539
Carnegie,2/31 Moonya Rd,u,SP,Woodards,11.4,3163,2016-12-03,600000,2,1,1,73,1970,-37.897,145.0593
Carnegie,212 Neerim Rd,h,S,hockingstuart,11.4,3163,2016-12-03,1295000,3,1,2,425,1960,-37.8876,145.0502
Carnegie,218 Neerim Rd,h,S,hockingstuart,11.4,3163,2016-12-03,1275000,4,2,0,365,1919,-37.8877,145.0507
Carnegie,3 Oakleigh Rd,h,S,Buxton,11.4,3163,2016-12-03,1620000,3,1,1,808,,-37.8982,145.0461
Carnegie,3/13 Emily St,u,S,Marshall,11.4,3163,2017-03-04,510000,2,1,1,,1970,-37.8912,145.0644
Carnegie,3/21 Jersey Pde,u,S,Ray,11.4,3163,2017-03-04,255000,1,1,1,,,-37.8875,145.0599
Carnegie,64 Lyons St,h,S,hockingstuart,11.4,3163,2017-03-04,890000,2,1,1,282,,-37.8957,145.0528
Carnegie,8/54 Moonya Rd,u,S,Woodards,11.4,3163,2017-03-04,346000,1,1,1,60,1970,-37.8965,145.0618
Carnegie,3/78 Moonya Rd,t,SP,Gary,11.4,3163,2017-03-04,860000,3,2,1,1113,1990,-37.8972,145.0642
Carnegie,1/177 Oakleigh Rd,u,S,hockingstuart,11.4,3163,2017-03-04,586000,2,1,1,898,1970,-37.9003,145.0634
Carnegie,4/5 Anzac St,u,S,hockingstuart,11.4,3163,2016-06-04,772000,2,1,2,,1973,-37.8863,145.066
Carnegie,42 Margaret St,h,S,Jellis,11.4,3163,2016-06-04,1506000,4,2,2,561,1925,-37.8934,145.0633
Carnegie,5/78 Moonya Rd,t,PI,Gary,11.4,3163,2016-06-04,675000,3,2,1,,1990,-37.8972,145.0642
Carnegie,4/314 Neerim Rd,u,SP,hockingstuart,11.4,3163,2016-06-04,525000,2,1,2,,2009,-37.8893,145.0589
Carnegie,3/9 Poplar Gr,u,S,Ray,11.4,3163,2016-06-04,290000,1,1,1,,1960,-37.8858,145.0632
Carnegie,5/66 Woornack Rd,u,S,hockingstuart,11.4,3163,2016-06-04,363000,1,1,1,,,-37.8982,145.0625
Carnegie,4/12 Judith St,u,VB,Gary,11.4,3163,2016-08-06,360000,2,1,1,,1970,-37.9032,145.0555
Carnegie,68 Miller St,h,S,hockingstuart,11.4,3163,2016-08-06,967500,2,1,2,299,1930,-37.8973,145.053
Carnegie,254 Neerim Rd,h,VB,Gary,11.4,3163,2016-08-06,1350000,2,2,2,265,1920,-37.8881,145.0537
Carnegie,4/76 Railway Rd,u,S,hockingstuart,11.4,3163,2016-08-06,516000,2,1,1,,,-37.889,145.0533
Carnegie,1/78 Railway Rd,u,S,hockingstuart,11.4,3163,2016-08-06,330000,1,1,1,,1970,-37.8888,145.0533
Carnegie,1 Frogmore Rd,h,S,Woodards,11.4,3163,2016-05-07,1600000,3,2,2,751,1923,-37.8945,145.0648
Carnegie,63 Oakleigh Rd,h,S,hockingstuart,11.4,3163,2016-05-07,1170000,3,1,2,461,,-37.8988,145.0516
Carnegie,10/68 Woornack Rd,u,VB,Gary,11.4,3163,2016-05-07,260000,1,1,1,,1968,-37.8983,145.0627
Carnegie,78b Miller St,u,S,Woodards,11.4,3163,2016-11-07,1008000,3,2,1,300,1990,-37.8974,145.0539
Carnegie,4/62 Moonya Rd,u,S,Woodards,11.4,3163,2016-11-07,625000,2,1,1,78,,-37.8967,145.0627
Carnegie,12/250 Neerim Rd,t,SP,Gary,11.4,3163,2016-11-07,700000,2,2,1,106,,-37.8881,145.0535
Carnegie,3/35 Moonya Rd,u,PI,Ray,11.4,3163,2016-09-10,545000,2,1,1,109,,-37.8971,145.0597
Carnegie,1/38 Neville St,u,S,Woodards,11.4,3163,2016-09-10,1170000,3,1,2,,1925,-37.8977,145.0493
Carnegie,4 Vine Gr,h,S,Gary,11.4,3163,2016-09-10,1830000,4,2,2,687,1983,-37.8931,145.0479
Carnegie,12/66 Woornack Rd,u,PI,hockingstuart,11.4,3163,2016-09-10,250000,1,1,1,,1960,-37.8982,145.0625
Carnegie,2/33 Oakleigh Rd,t,S,hockingstuart,11.4,3163,2016-12-10,930000,2,2,1,166,2009,-37.8982,145.0488
Carnegie,2/22 Kokaribb Rd,u,S,Ray,11.4,3163,2017-02-11,465000,2,1,1,,1970,-37.8881,145.0558
Carnegie,14 Emily St,h,S,Ray,11.4,3163,2017-03-11,1646000,3,2,2,721,,-37.8909,145.0648
Carnegie,19/225 Koornang Rd,u,VB,Ray,11.4,3163,2016-06-12,460000,2,1,1,,,-37.8936,145.056
Carnegie,90 Truganini Rd,h,VB,hockingstuart,11.4,3163,2016-11-12,1550000,4,2,2,757,1930,-37.8925,145.0541
Carnegie,2/25 El Nido Gr,t,SA,Ray,11.4,3163,2016-08-13,707000,2,1,1,144,2000,-37.892,145.0482
Carnegie,4/299 Koornang Rd,u,S,hockingstuart,11.4,3163,2016-08-13,804000,2,2,1,,1993,-37.9,145.0548
Carnegie,52 Emily St,h,S,Woodards,11.4,3163,2016-05-14,1200000,3,2,1,588,,-37.8937,145.0648
Carnegie,6 Longstaff St,h,S,Gary,11.4,3163,2016-05-14,1501000,4,2,1,598,1970,-37.9037,145.0588
Carnegie,215 Neerim Rd,h,VB,Gary,11.4,3163,2016-05-14,950000,3,1,1,586,,-37.88800000000001,145.0505
Carnegie,1/108 Truganini Rd,t,PI,Marshall,11.4,3163,2016-05-14,970000,3,2,2,325,2005,-37.8933,145.0546
Carnegie,8/48 Moonya Rd,u,S,Thomson,11.4,3163,2016-10-15,345000,1,1,1,,,-37.8968,145.0609
Carnegie,25 Arawatta St,h,S,Jellis,11.4,3163,2016-04-16,817500,2,1,1,211,2002,-37.8856,145.0599
Carnegie,48 Lyons St,h,PI,Ray,11.4,3163,2016-04-16,1450000,4,2,2,557,1938,-37.8955,145.0515
Carnegie,51 Mimosa Rd,h,PI,Ray,11.4,3163,2016-04-16,1000000,3,2,1,390,,-37.8905,145.0518
Carnegie,2/79 Mimosa Rd,t,S,Gary,11.4,3163,2016-04-16,855000,2,1,1,158,1994,-37.8886,145.05200000000005
Carnegie,2/61 Moonya Rd,h,S,Gary,11.4,3163,2016-04-16,675000,2,1,1,,1968,-37.8973,145.0625
Carnegie,4/39 Kokaribb Rd,u,SP,Woodards,11.4,3163,2016-07-16,588000,2,1,1,133,2011,-37.89,145.0559
Carnegie,1/60 Mimosa Rd,u,S,Woodards,11.4,3163,2016-07-16,455000,2,1,1,,1970,-37.8897,145.0524
Carnegie,9/314 Neerim Rd,u,S,Thomson,11.4,3163,2016-07-16,602500,3,1,2,,,-37.8893,145.0589
Carnegie,10/81 Koornang Rd,u,S,Ray,11.4,3163,2016-09-17,662000,2,2,1,,,-37.8873,145.0572
Carnegie,33 McLaurin Rd,h,S,hockingstuart,11.4,3163,2016-09-17,1420000,3,2,2,554,,-37.8934,145.0599
Carnegie,2/59 Moonya Rd,u,SP,Woodards,11.4,3163,2016-09-17,920000,3,2,1,283,2005,-37.8974,145.0622
Carnegie,35 Hunter St,h,S,Ray,11.4,3163,2017-03-18,1287000,3,1,1,620,,-37.9031,145.0578
Carnegie,1/12 Kokaribb Rd,u,S,Property,11.4,3163,2016-06-18,656000,2,1,1,103,1970,-37.8873,145.0559
Carnegie,2 Kokaribb Rd,h,S,hockingstuart,11.4,3163,2016-06-18,930000,2,1,1,264,1930,-37.8864,145.0561
Carnegie,2/11 Maroona Rd,u,S,hockingstuart,11.4,3163,2016-06-18,415000,2,1,1,,1970,-37.8889,145.048
Carnegie,5/60 Woornack Rd,u,S,hockingstuart,11.4,3163,2016-06-18,650000,2,1,1,174,1975,-37.8978,145.062
Carnegie,1/3 Coorigil Rd,h,S,Woodards,11.4,3163,2016-11-19,1360000,3,2,2,282,2010,-37.8953,145.0567
Carnegie,9/45 Coorigil Rd,u,SP,Woodards,11.4,3163,2016-11-19,380000,2,1,1,,,-37.8957,145.0599
Carnegie,2/300 Koornang Rd,u,S,Woodards,11.4,3163,2016-11-19,765000,2,1,1,134,1965,-37.8987,145.0557
Carnegie,53 Moonya Rd,h,S,Woodards,11.4,3163,2016-11-19,1423000,4,3,4,838,,-37.8972,145.0617
Carnegie,27 Morgan St,h,PI,Buxton,11.4,3163,2016-11-19,1900000,5,3,1,564,1930,-37.8957,145.0487
Carnegie,2 Poplar Gr,h,S,Ray,11.4,3163,2016-11-19,907000,2,1,2,316,,-37.8854,145.0636
Carnegie,10/12 St Huberts Rd,u,S,hockingstuart,11.4,3163,2016-11-19,350000,1,1,1,,1980,-37.8894,145.0508
Carnegie,39 Elimatta Rd,h,S,Ray,11.4,3163,2016-05-22,1430000,3,2,2,603,1945,-37.9023,145.0568
Carnegie,16a Blackwood St,u,S,Thomson,11.4,3163,2016-08-22,983500,2,1,1,333,,-37.8867,145.0653
Carnegie,21 Edgewood St,h,S,Gary,11.4,3163,2016-08-22,1490000,3,2,1,371,1915,-37.8871,145.05200000000005
Carnegie,9/81 Koornang Rd,u,S,Ray,11.4,3163,2016-08-22,572000,2,2,1,,2014,-37.8873,145.0572
Carnegie,33b Emily St,h,S,Ray,11.4,3163,2016-04-23,990000,3,2,2,,,-37.8927,145.0644
Carnegie,1/52 Neville St,t,S,hockingstuart,11.4,3163,2016-04-23,1100000,4,3,2,305,1996,-37.8978,145.0506
Carnegie,76 Oakleigh Rd,h,PI,Ray,11.4,3163,2016-04-23,1125000,3,1,1,604,1925,-37.8993,145.0528
Carnegie,2/47 Coorigil Rd,u,S,Noel,11.4,3163,2017-02-25,601000,2,1,1,132,1970,-37.8959,145.06
Carnegie,68 Leila Rd,h,PI,Ray,11.4,3163,2017-02-25,1410000,4,3,3,650,,-37.9011,145.05100000000004
Carnegie,1/15 Rosstown Rd,u,PI,Matthew,11.4,3163,2017-02-25,405000,2,1,1,967,1970,-37.8843,145.0531
Carnegie,73 Truganini Rd,h,PI,Marshall,11.4,3163,2017-02-25,1655000,4,2,2,595,1915,-37.8916,145.0543
Carnegie,83 Truganini Rd,h,S,Buxton,11.4,3163,2017-02-25,1910000,3,1,1,720,,-37.8922,145.0544
Carnegie,3/16 Yendon Rd,t,S,Gary,11.4,3163,2017-02-25,808000,3,1,1,111,1998,-37.8889,145.0495
Carnegie,8 Yendon Rd,h,S,Woodards,11.4,3163,2017-02-25,1252000,3,1,1,376,,-37.8896,145.0492
Carnegie,14/82 Coorigil Rd,u,VB,Thomson,11.4,3163,2016-07-26,370000,2,1,1,,1950,-37.8959,145.0639
Carnegie,22 Neville St,h,S,Private/Tiernan's,11.4,3163,2016-07-26,1880000,4,2,3,932,1970,-37.8975,145.0478
Carnegie,86 Neville St,h,S,Woodards,11.4,3163,2016-07-26,896000,2,1,2,543,,-37.898,145.0528
Carnegie,48 Blackwood St,h,S,hockingstuart,11.4,3163,2016-06-27,1802100,5,2,2,366,,-37.8868,145.0625
Carnegie,5/35 Moonya Rd,u,S,Australian,11.4,3163,2016-06-27,585000,2,1,1,108,1970,-37.8973,145.0596
Carnegie,5/102 Oakleigh Rd,u,S,Anderson,11.4,3163,2016-06-27,450000,2,1,1,,1970,-37.8999,145.0575
Carnegie,2/94 Truganini Rd,u,S,Woodards,11.4,3163,2016-06-27,737000,2,1,1,165,1990,-37.8927,145.0539
Carnegie,3/64 Woornack Rd,t,S,Buxton,11.4,3163,2016-06-27,860000,3,1,2,277,1978,-37.8978,145.0624
Carnegie,1/58 Coorigil Rd,u,S,Woodards,11.4,3163,2016-11-27,605000,2,1,1,,1973,-37.8956,145.0613
Carnegie,14 Margaret St,h,S,hockingstuart,11.4,3163,2016-11-27,1300000,2,1,1,640,1900,-37.891,145.0636
Carnegie,44 Blackwood St,h,S,hockingstuart,11.4,3163,2016-05-28,1518000,4,3,2,454,2000,-37.8869,145.0628
Carnegie,5/33 Gnarwyn Rd,u,S,Buxton,11.4,3163,2016-05-28,632500,2,1,1,99,1965,-37.8946,145.0588
Carnegie,6/7 Judd St,u,S,Gary,11.4,3163,2016-05-28,435000,2,1,1,,1980,-37.8986,145.0567
Carnegie,15/225 Koornang Rd,u,S,Ray,11.4,3163,2016-08-28,468250,2,1,1,912,2008,-37.8936,145.056
Carnegie,26 Leila Rd,h,S,Woodards,11.4,3163,2016-08-28,1716000,3,2,1,817,1925,-37.9007,145.047
Carnegie,10/8 Anzac St,u,S,hockingstuart,11.4,3163,2016-07-30,270000,1,1,1,,1968,-37.886,145.0659
Carnegie,3/9 Maroona Rd,u,S,hockingstuart,11.4,3163,2016-07-30,365000,1,1,1,,1960,-37.8887,145.048
Carnegie,3/12 St Huberts Rd,u,S,hockingstuart,11.4,3163,2016-07-30,340000,1,1,1,,,-37.8894,145.0508
Caulfield,6/5 Freeman St,u,S,Gary,8.9,3162,2016-09-03,722500,2,1,1,,1960,-37.8865,145.0302
Caulfield,18 Ash Gr,t,SP,Gary,8.9,3162,2016-12-03,1600000,4,3,2,812,,-37.8864,145.0326
Caulfield,190 Kambrook Rd,h,S,Gary,8.9,3162,2016-12-03,1665000,5,2,2,593,,-37.8849,145.0341
Caulfield,2/19 Ash Gr,u,S,hockingstuart,8.9,3162,2017-03-04,323000,1,1,1,820,,-37.8866,145.0322
Caulfield,4/14 Briggs St,u,VB,Gary,8.9,3162,2017-03-04,550000,2,1,1,806,1960,-37.8852,145.024
Caulfield,103/677 Glen Huntly Rd,u,SP,Gary,8.9,3162,2016-11-19,638000,2,2,1,,,-37.8862,145.0175
Caulfield,30 Pyne St,h,PI,Rodney,8.9,3162,2017-02-25,131000,4,1,2,499,1920,-37.8864,145.0242
Caulfield,3/97 Murray St,h,S,Gary,8.9,3162,2016-07-30,1090000,3,1,2,275,,-37.885,145.0189
Caulfield North,14 Arthur St,h,S,McGrath,8.1,3161,2016-09-03,1365000,3,1,0,513,,-37.8678,145.02700000000004
Caulfield North,452 Dandenong Rd,h,S,Marshall,8.1,3161,2016-09-03,1750000,3,2,2,692,1955,-37.8629,145.019
Caulfield North,12/378 Dandenong Rd,u,SP,Abercromby's,8.1,3161,2017-03-04,580000,2,1,1,934,2012,-37.8607,145.0116
Caulfield North,25 Malvern Gr,h,PI,Jellis,8.1,3161,2016-05-07,2005000,3,2,3,361,2014,-37.8694,145.0296
Caulfield North,5/698 Inkerman Rd,u,SP,hockingstuart,8.1,3161,2016-11-07,523000,2,1,1,,1960,-37.8694,145.0246
Caulfield North,9/400 Dandenong Rd,u,VB,Gary,8.1,3161,2016-09-10,420000,2,1,1,,2012,-37.861,145.0136
Caulfield North,8/359 Balaclava Rd,u,VB,hockingstuart,8.1,3161,2016-12-10,290000,1,1,1,952,1970,-37.8744,145.0371
Caulfield North,3/374 Dandenong Rd,u,SP,Gary,8.1,3161,2016-12-10,608000,2,1,1,,,-37.8607,145.0112
Caulfield North,9/370 Orrong Rd,u,S,hockingstuart,8.1,3161,2016-11-12,570000,2,1,1,,,-37.8625,145.0103
Caulfield North,7/19 Hawthorn Rd,u,S,Gary,8.1,3161,2016-08-13,520500,2,1,1,,,-37.8681,145.0258
Caulfield North,11 Arthur St,h,SP,Gary,8.1,3161,2016-10-15,1400000,3,1,0,270,1910,-37.868,145.0269
Caulfield North,28 Wanda Rd,h,S,Gary,8.1,3161,2016-10-15,2830000,4,2,2,723,,-37.8672,145.0225
Caulfield North,13/378 Dandenong Rd,u,SP,Castran,8.1,3161,2016-09-17,722000,2,2,2,,2011,-37.8607,145.0116
Caulfield North,15/496 Dandenong Rd,u,S,Gary,8.1,3161,2017-03-18,450000,2,1,1,1092,2014,-37.8647,145.0232
Caulfield North,7 Cambridge St,h,S,Marshall,8.1,3161,2017-02-25,1870000,3,2,1,339,,-37.8622,145.0112
Caulfield North,6/378 Dandenong Rd,u,PI,Castran,8.1,3161,2017-02-25,622000,2,2,1,934,,-37.8607,145.0116
Caulfield North,1/13 Narong Rd,u,S,Gary,8.1,3161,2017-02-25,536000,2,1,1,771,1960,-37.8686,145.0239
Caulfield North,127 Normanby Rd,h,S,Marshall,8.1,3161,2017-02-25,2625000,4,2,3,836,1910,-37.8696,145.0323
Caulfield North,1/355 Alma Rd,u,S,Gary,8.1,3161,2016-05-28,570000,2,1,2,,,-37.8652,145.0198
Caulfield North,3/388 Dandenong Rd,u,VB,Gary,8.1,3161,2016-05-28,550000,2,1,1,,2011,-37.8609,145.0126
Caulfield North,123 Normanby Rd,h,S,Gary,8.1,3161,2016-08-28,2170000,4,2,1,810,1915,-37.8698,145.0325
Caulfield South,26 Flowers St,h,S,hockingstuart,9.3,3162,2016-09-03,1577500,3,2,2,357,1935,-37.8896,145.0307
Caulfield South,5 Alder St,h,S,hockingstuart,9.3,3162,2016-12-03,1460000,3,1,2,451,1960,-37.8874,145.019
Caulfield South,10/468 Kooyong Rd,u,PI,Gary,9.3,3162,2016-12-03,275500,1,1,1,,1960,-37.8961,145.0132
Caulfield South,15 Dover St,h,S,hockingstuart,9.3,3162,2017-03-04,1065000,2,1,1,273,1930,-37.895,145.02200000000005
Caulfield South,9 Filbert St,h,S,Gary,9.3,3162,2016-05-07,1470000,3,2,2,296,1910,-37.8906,145.0224
Caulfield South,1 Rotorua St,h,S,Gary,9.3,3162,2016-05-07,1012000,2,1,1,,,-37.9002,145.02700000000004
Caulfield South,4/21 Gardenvale Rd,u,S,Gary,9.3,3162,2016-11-07,599000,3,1,1,88,,-37.8997,145.0168
Caulfield South,303 Bambra Rd,h,S,Gary,9.3,3162,2016-10-08,1160500,3,2,1,358,1930,-37.8965,145.0269
Caulfield South,11/8 Bealiba Rd,u,VB,hockingstuart,9.3,3162,2016-10-08,650000,2,1,1,100,,-37.8912,145.0289
Caulfield South,80 Sycamore St,h,S,Biggin,9.3,3162,2016-10-08,1170000,3,1,1,359,,-37.8898,145.0196
Caulfield South,5 Filbert St,h,S,Gary,9.3,3162,2016-09-10,1314000,3,1,2,339,,-37.8906,145.0221
Caulfield South,1/2 Griffiths St,t,VB,Gary,9.3,3162,2016-12-10,1030000,4,2,2,216,1995,-37.8887,145.0318
Caulfield South,7A Alfada St,h,S,Biggin,9.3,3162,2016-11-12,1225000,2,1,2,284,1940,-37.8958,145.0215
Caulfield South,22 Sycamore St,h,S,RT,9.3,3162,2016-08-13,1450000,3,2,1,478,1925,-37.8893,145.0161
Caulfield South,8 Lygon St,h,S,hockingstuart,9.3,3162,2016-05-14,1774500,4,2,2,575,2008,-37.8993,145.0254
Caulfield South,1/19 Trevascus St,u,S,Ray,9.3,3162,2016-10-15,525500,2,1,1,831,1970,-37.8974,145.0294
Caulfield South,28 Ellington St,h,PI,hockingstuart,9.3,3162,2016-04-16,1960000,4,3,4,708,,-37.8923,145.0177
Caulfield South,23 Lygon St,h,S,Gary,9.3,3162,2016-04-16,825000,2,1,1,367,1930,-37.8995,145.0241
Caulfield South,136 Sycamore St,h,S,hockingstuart,9.3,3162,2016-04-16,1262000,2,2,2,464,2016,-37.8901,145.0224
Caulfield South,5 Field St,u,S,hockingstuart,9.3,3162,2016-07-16,1110000,3,2,1,299,,-37.8891,145.0294
Caulfield South,48A Jupiter St,t,S,Gary,9.3,3162,2016-11-19,1410000,4,2,3,342,2005,-37.8957,145.0196
Caulfield South,147 Booran Rd,h,S,hockingstuart,9.3,3162,2016-05-22,1303500,3,1,2,699,,-37.8936,145.0366
Caulfield South,18b Marara Rd,h,S,Gary,9.3,3162,2016-08-22,1115000,2,1,1,402,,-37.8967,145.0313
Caulfield South,89 Clarence St,h,S,Buxton,9.3,3162,2016-09-24,1340000,2,1,1,505,1940,-37.8928,145.0149
Caulfield South,393 North Rd,h,S,hockingstuart,9.3,3162,2017-02-25,1200000,3,2,2,494,1920,-37.9027,145.0322
Caulfield South,5 Sycamore St,h,S,Matthew,9.3,3162,2017-02-25,1570000,3,1,2,520,,-37.8889,145.0151
Caulfield South,30 Cedar St,h,S,Biggin,9.3,3162,2016-07-26,1001000,2,2,1,255,1890,-37.8887,145.0207
Caulfield South,42 Poplar St,h,S,Gary,9.3,3162,2016-07-26,1330000,3,1,1,312,1926,-37.8893,145.0196
